City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Karpogory,RU,64.0019,44.4451,-16.78,85,60,9.55,broken clouds
349,Lai,TD,9.3952,16.2989,70.77,22,19,4.99,few clouds
350,Bandarbeyla,SO,9.4942,50.8122,75.02,81,19,12.15,few clouds
351,Kenai,US,60.5544,-151.2583,19.0,86,90,8.05,mist
352,Yumen,CN,40.2833,97.2,26.58,67,98,1.9,overcast clouds
353,Begoro,GH,6.3871,-0.3774,74.17,93,44,6.55,scattered clouds
354,Fairbanks,US,64.8378,-147.7164,-5.01,77,90,0.87,light snow
355,Tukrah,LY,32.5341,20.5791,62.26,47,83,13.8,broken clouds
356,Mezhdurechensk,RU,53.6942,88.0603,21.2,95,4,3.56,clear sky
357,Jiehu,CN,35.5428,118.455,34.0,86,11,15.7,few clouds
358,Maldonado,UY,-34.6667,-54.9167,68.0,88,40,8.05,scattered clouds
359,Udachnyy,RU,66.4167,112.4,-35.91,80,0,6.4,clear sky
360,Kaitangata,NZ,-46.2817,169.8464,64.99,74,3,7.0,clear sky
361,Kommunisticheskiy,RU,61.6789,64.4819,-4.67,92,100,11.3,light snow
362,Nelson Bay,AU,-32.7167,152.15,79.0,73,13,8.05,few clouds
363,Vallenar,CL,-28.5708,-70.7581,67.01,58,5,4.25,clear sky
364,Buala,SB,-8.145,159.5921,81.1,78,95,8.55,light rain
365,Nuuk,GL,64.1835,-51.7216,32.0,40,20,16.11,few clouds
366,Port Hawkesbury,CA,45.6169,-61.3485,34.0,86,90,16.11,light rain
367,Meadville,US,41.6414,-80.1515,21.2,42,1,6.91,clear sky
368,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,76.62,91,50,1.97,scattered clouds
369,Dubti,ET,11.7361,41.0853,68.95,66,73,8.43,broken clouds
370,Zabid,YE,14.1951,43.3152,71.53,76,8,5.93,clear sky
371,Verkhnyaya Inta,RU,65.9811,60.3094,-22.43,85,63,13.53,broken clouds
372,Labuhan,ID,-6.8844,112.2051,79.41,84,42,8.21,scattered clouds
373,Adiake,CI,5.2863,-3.304,82.4,89,20,9.22,few clouds
374,Lhokseumawe,ID,5.1801,97.1507,76.28,83,74,6.58,broken clouds
375,Rantepao,ID,-2.9701,119.8978,73.42,79,78,0.67,broken clouds
376,Charters Towers,AU,-20.1,146.2667,83.75,63,100,5.5,overcast clouds
377,Tual,ID,-5.6667,132.75,83.68,79,100,19.15,moderate rain
378,Nhulunbuy,AU,-12.2333,136.7667,84.2,74,90,11.5,light rain
379,Dicabisagan,PH,17.0818,122.4157,77.0,85,55,2.98,broken clouds
380,San Jose,US,37.3394,-121.895,71.01,23,20,8.05,few clouds
381,Sale,MA,34.0389,-6.8166,51.01,100,75,10.36,broken clouds
382,Cayenne,GF,4.9333,-52.3333,77.0,100,75,13.22,broken clouds
383,Miri,MY,4.4148,114.0089,77.0,100,40,3.94,scattered clouds
384,Port Hueneme,US,34.1478,-119.1951,70.0,55,20,6.91,few clouds
385,Kabarnet,KE,0.4919,35.743,59.05,72,75,1.52,broken clouds
386,Xichang,CN,27.8964,102.2634,39.74,70,0,1.23,clear sky
387,Anshan,CN,41.1236,122.99,14.72,86,23,8.23,few clouds
388,Karratha,AU,-20.7377,116.8463,80.42,58,13,8.93,few clouds
389,Kroya,ID,-7.6331,109.2461,78.64,80,37,2.04,scattered clouds
390,Tuktoyaktuk,CA,69.4541,-133.0374,-16.6,76,90,24.16,snow
391,Guiratinga,BR,-16.3494,-53.7583,74.3,78,29,3.74,scattered clouds
392,Lerwick,GB,60.1545,-1.1494,33.8,60,90,16.11,light snow
393,Sitka,US,57.0531,-135.33,35.6,60,40,18.41,scattered clouds
394,Virden,US,39.5009,-89.7679,21.0,89,100,7.0,light snow
395,Saint Anthony,US,45.0205,-93.218,-2.2,54,1,17.27,clear sky
396,Ucluelet,CA,48.9329,-125.5528,51.01,76,20,19.57,few clouds
397,Marzuq,YE,14.4,46.4667,57.36,69,0,0.98,clear sky
398,Ostrovnoy,RU,68.0531,39.5131,8.42,91,100,9.86,overcast clouds
399,Livenka,RU,50.4491,38.2959,8.6,88,100,11.86,overcast clouds
400,Vanavara,RU,60.34,102.2797,9.25,95,100,8.77,light snow
401,Barguzin,RU,53.6167,109.6167,-1.68,87,100,2.48,overcast clouds
402,Ronne,DK,55.1009,14.7066,28.4,80,75,11.5,light snow
403,Baghdad,IQ,33.3406,44.4009,55.4,100,90,9.22,overcast clouds
404,Sigli,ID,5.3848,95.9609,78.35,79,65,5.06,broken clouds
405,Sioux Lookout,CA,50.1001,-91.917,-13.0,70,90,13.8,snow
406,Waslala,NI,13.2333,-85.3833,77.0,61,40,4.61,scattered clouds
407,Jieshi,CN,22.8134,115.8257,64.99,76,0,14.0,clear sky
408,Kumano,JP,34.3442,132.5894,50.0,87,0,3.44,clear sky
409,Tigil,RU,57.8,158.6667,18.5,92,100,28.48,overcast clouds
410,Ovalle,CL,-30.5983,-71.2003,64.09,58,0,3.76,clear sky
411,General Roca,AR,-39.0333,-67.5833,89.6,40,0,3.44,clear sky
412,Half Moon Bay,US,37.4636,-122.4286,66.2,82,1,13.8,haze
413,Sibolga,ID,1.7427,98.7792,74.97,80,59,3.91,broken clouds
414,De-Kastri,RU,51.4667,140.7833,-3.06,88,99,10.92,overcast clouds
415,Avera,US,33.194,-82.5271,41.0,90,90,10.36,light rain
416,College,US,64.8569,-147.8028,-5.01,77,90,0.83,light snow
417,Souillac,MU,-20.5167,57.5167,77.0,83,20,3.44,few clouds
418,Sandovo,RU,58.4602,36.4128,-0.53,92,100,9.17,overcast clouds
419,Tucumcari,US,35.1717,-103.725,57.2,11,1,11.5,clear sky
420,Xining,CN,36.6167,101.7667,18.97,67,100,2.08,overcast clouds
421,Praya,CV,14.9215,-23.5087,68.0,64,75,23.02,broken clouds
422,Aitape,PG,-3.1374,142.3475,84.31,69,76,3.4,light rain
423,Korla,CN,41.7597,86.1469,24.98,86,0,2.24,clear sky
424,Garowe,SO,8.4054,48.4845,69.82,79,34,13.62,scattered clouds
425,Vanimo,PG,-2.6741,141.3028,81.09,82,98,5.12,overcast clouds
426,Milton,US,34.1322,-84.3007,35.01,95,100,4.0,snow
427,Bend,US,44.0582,-121.3153,50.0,43,1,14.97,clear sky
428,Ejido Hermosillo,MX,32.5121,-114.9238,77.0,12,1,4.61,clear sky
429,Fort Nelson,CA,58.8053,-122.7002,-14.8,64,1,3.44,clear sky
430,Sao Felix Do Xingu,BR,-6.6447,-51.995,73.45,93,64,0.89,light rain
431,Podgorica,ME,42.4411,19.2636,46.4,87,0,2.3,clear sky
432,Luang Prabang,LA,19.8856,102.1347,63.66,79,0,1.14,clear sky
433,Asau,RO,46.4333,26.4,27.0,74,100,3.98,overcast clouds
434,Westport,US,41.1415,-73.3579,41.0,38,1,11.5,clear sky
435,Itacare,BR,-14.2775,-38.9967,82.4,83,40,5.75,scattered clouds
436,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,26.6,63,75,17.9,snow
437,Ayan,RU,56.45,138.1667,-3.23,90,100,14.85,light snow
438,Haines Junction,CA,60.7522,-137.5108,-5.8,54,95,2.3,overcast clouds
439,Wajir,KE,1.7471,40.0573,75.83,69,0,14.5,clear sky
440,Paamiut,GL,61.994,-49.6678,22.87,80,0,6.26,clear sky
441,Port Hedland,AU,-20.3167,118.5667,78.8,78,1,5.75,clear sky
442,Krasnoarmeyskiy,RU,47.0114,42.2072,27.63,80,100,9.6,overcast clouds
443,Jamiltepec,MX,16.2833,-97.8167,76.69,66,16,5.53,few clouds
444,Sunam,IN,30.1333,75.8,47.28,76,0,5.12,clear sky
445,Tatui,BR,-23.3556,-47.8569,65.39,83,8,10.74,clear sky
446,Maniitsoq,GL,65.4167,-52.9,28.38,80,0,21.61,clear sky
447,Pionerskiy,RU,54.9508,20.2275,-0.4,85,0,2.24,clear sky
448,Shibata,JP,37.95,139.3333,50.0,66,75,13.8,broken clouds
449,Olbia,IT,40.9214,9.4856,60.1,54,93,1.86,overcast clouds
450,Banff,CA,51.1762,-115.5698,-0.4,71,100,11.5,overcast clouds
451,Constitucion,CL,-35.3333,-72.4167,58.95,86,23,4.27,few clouds
452,Porto Nacional,BR,-10.7081,-48.4172,77.0,94,75,3.44,broken clouds
453,Bullhead City,US,35.1478,-114.5683,73.99,12,1,11.5,clear sky
454,Sola,VU,-13.8833,167.55,81.93,71,35,3.65,scattered clouds
455,Turukhansk,RU,65.8167,87.9833,-3.12,91,100,13.47,overcast clouds
456,Kutum,SD,14.2,24.6667,48.15,49,0,8.1,clear sky
457,Vilhena,BR,-12.7406,-60.1458,75.2,88,40,2.3,scattered clouds
458,Muisne,EC,0.6,-80.0333,78.85,83,19,5.03,few clouds
459,Durban,ZA,-29.8579,31.0292,75.99,88,20,2.3,few clouds
460,Tecoanapa,MX,16.5167,-98.75,81.37,64,11,9.71,few clouds
461,Saint Pete Beach,US,27.7253,-82.7412,73.0,88,20,16.11,few clouds
462,Zdvinsk,RU,54.7021,78.661,25.9,94,95,19.55,overcast clouds
463,Hamilton,US,39.1834,-84.5333,30.99,57,86,1.01,overcast clouds
464,Japura,ID,-0.3167,102.35,73.29,91,86,1.74,overcast clouds
465,Barcelos,PT,41.5388,-8.6151,44.01,81,0,3.44,clear sky
466,Lasa,IT,46.6166,10.7002,39.99,100,90,12.66,light rain
467,Nenjiang,CN,49.1833,125.2167,-12.57,86,16,4.5,few clouds
468,Octeville,FR,49.6261,-1.6435,42.8,93,75,9.22,broken clouds
469,Syedove,UA,47.0768,38.156,21.99,53,98,8.99,overcast clouds
470,Kalmunai,LK,7.4167,81.8167,76.41,88,41,7.9,scattered clouds
471,Chitipa,MW,-9.7024,33.2697,63.99,95,100,2.53,light rain
472,Santa Luzia,BR,-19.7697,-43.8514,68.0,88,90,6.91,overcast clouds
473,Cap Malheureux,MU,-19.9842,57.6142,75.99,85,8,1.99,clear sky
474,Adrar,MR,20.5022,-10.0711,57.67,39,99,11.05,overcast clouds
475,Mozarlandia,BR,-14.7447,-50.5706,74.16,94,100,7.36,light rain
476,Hualmay,PE,-11.0964,-77.6139,71.26,77,88,7.38,overcast clouds
477,Port Hardy,CA,50.6996,-127.4199,44.6,81,75,12.66,light rain
478,Abapo,BO,-18.8333,-63.4667,75.76,53,75,1.52,broken clouds
479,Dalby,AU,-27.1833,151.2667,86.0,56,64,1.99,broken clouds
480,Elliot Lake,CA,46.3834,-82.6331,15.8,79,90,18.41,light snow
481,Krasnyy Chikoy,RU,50.3643,108.7512,-7.06,86,73,2.73,broken clouds
482,Lompoc,US,34.6391,-120.4579,64.0,63,1,14.97,clear sky
483,Filingue,NE,14.3521,3.3168,75.36,19,48,8.7,scattered clouds
484,Ayabaca,PE,-4.6398,-79.7149,52.59,100,98,2.95,light rain
485,Sandane,NO,61.7728,6.215,24.01,74,0,9.22,clear sky
486,Skibbereen,IE,51.55,-9.2667,37.4,93,20,6.91,few clouds
487,Sur,OM,22.5667,59.5289,62.08,65,0,5.68,clear sky
488,Lenger,KZ,42.183,69.8839,42.8,87,90,8.95,overcast clouds
489,Lentini,IT,37.2855,14.9996,55.4,94,40,4.61,scattered clouds
490,Naze,JP,28.3667,129.4833,64.4,68,75,4.61,broken clouds
491,Tokur,RU,53.1333,132.9,-19.84,88,51,2.84,broken clouds
492,Ambanja,MG,-13.6833,48.45,74.01,89,99,2.95,overcast clouds
493,Guaruja,BR,-23.9931,-46.2564,80.01,26,36,8.86,scattered clouds
494,Kisangani,CD,0.5167,25.2,71.08,62,28,1.34,scattered clouds
495,Lososina,RU,48.9975,140.3106,-1.62,83,51,4.99,broken clouds
496,Promyshlennaya,RU,54.9159,85.6385,28.4,86,40,11.18,scattered clouds
497,Surt,LY,31.2089,16.5887,66.34,35,41,15.9,scattered clouds
498,Sobolevo,RU,54.4299,31.8996,-4.09,92,75,8.46,light snow
499,Cuxhaven,DE,53.8718,8.6909,27.0,59,100,23.02,overcast clouds
500,La Ronge,CA,55.1001,-105.2842,-20.2,57,85,5.75,overcast clouds
501,Palizada,MX,18.25,-92.0833,82.4,57,1,6.91,clear sky
502,Moussoro,TD,13.6408,16.4901,65.21,24,54,10.89,broken clouds
503,Guerrero Negro,MX,27.9769,-114.0611,69.21,40,0,11.27,clear sky
504,Porto Belo,BR,-27.1578,-48.5531,75.2,73,0,9.22,clear sky
505,Vuktyl,RU,63.8567,57.3094,-20.54,87,100,12.33,light snow
506,Ahipara,NZ,-35.1667,173.1667,72.21,58,95,3.67,overcast clouds
507,Saldanha,ZA,-33.0117,17.9442,64.4,82,13,3.44,few clouds
508,Tura,IN,25.5198,90.2201,56.68,65,100,2.89,overcast clouds
509,Xuddur,SO,4.1213,43.8894,66.25,88,0,13.31,clear sky
510,Dukat,RU,62.55,155.55,-4.54,88,100,4.23,overcast clouds
511,Katobu,ID,-4.9408,122.5276,80.6,84,100,1.74,overcast clouds
512,Locri,IT,38.2414,16.2623,57.2,100,100,3.44,mist
513,Koslan,RU,63.4564,48.8989,-20.36,84,98,10.31,overcast clouds
514,Port Macquarie,AU,-31.4333,152.9167,82.0,73,52,4.0,broken clouds
515,Kiunga,PG,-6.1219,141.2906,85.82,65,79,5.1,broken clouds
516,Gumdag,TM,39.2061,54.5906,47.71,79,100,14.56,overcast clouds
517,Srednekolymsk,RU,67.45,153.6833,-17.09,83,27,0.54,scattered clouds
518,Kafr Sawm,JO,32.6833,35.8,49.05,99,13,1.97,few clouds
519,Mehamn,NO,71.0357,27.8492,25.77,93,100,20.8,light snow
520,Simdega,IN,22.6167,84.5167,51.85,84,0,5.84,clear sky
521,Praia Da Vitoria,PT,38.7333,-27.0667,60.8,82,40,13.58,scattered clouds
522,Pilar,BR,-9.5972,-35.9567,77.0,88,0,11.5,clear sky
523,Rolla,US,37.9514,-91.7713,25.0,74,90,12.66,light snow
524,Antalaha,MG,-14.9003,50.2788,75.02,86,99,3.49,overcast clouds
525,Shelton,US,41.3165,-73.0932,42.8,38,1,11.5,clear sky
526,Plettenberg Bay,ZA,-34.0527,23.3716,67.62,75,18,6.82,few clouds
527,Toledo,ES,39.8333,-4.0,51.01,70,90,8.14,overcast clouds
528,Kabanjahe,ID,3.1001,98.4908,77.0,94,40,2.3,scattered clouds
529,Cozumel,MX,20.5083,-86.9458,82.4,74,1,13.8,clear sky
530,Cairns,AU,-16.9167,145.7667,87.01,66,90,1.14,overcast clouds
531,Itambacuri,BR,-18.0311,-41.685,72.25,88,100,2.93,light rain
532,Floriano,BR,-6.7669,-43.0225,77.49,73,99,3.49,overcast clouds
533,Beloha,MG,-25.1667,45.05,74.5,93,18,5.35,few clouds
534,Simao,CN,22.7886,100.9748,54.39,95,62,1.03,broken clouds
535,Pacifica,US,37.6138,-122.4869,61.0,82,1,13.8,haze
536,Abu Samrah,SY,35.3029,37.1841,49.66,72,0,4.7,clear sky
537,Kesova Gora,RU,57.5836,37.2922,-0.63,92,100,11.63,overcast clouds
538,Erenhot,CN,43.6475,111.9767,2.41,85,26,4.29,scattered clouds
539,Ubrique,ES,36.6778,-5.446,55.4,93,75,2.3,broken clouds
540,Mabaruma,GY,8.2,-59.7833,72.91,96,100,4.9,overcast clouds
541,Caldono,CO,2.7974,-76.4832,62.83,89,100,1.99,overcast clouds
542,Moron,AR,-34.6534,-58.6198,82.99,44,0,1.99,clear sky
543,Pingyin,CN,36.2831,116.4453,39.0,60,0,3.0,clear sky
544,Grand Gaube,MU,-20.0064,57.6608,75.99,85,9,1.99,clear sky
545,Edea,CM,3.8,10.1333,78.8,100,40,3.44,scattered clouds
546,Alice Springs,AU,-23.7,133.8833,80.6,28,61,17.27,broken clouds
547,Seymchan,RU,62.8833,152.4333,-15.92,84,99,2.66,overcast clouds
548,Marsh Harbour,BS,26.5412,-77.0636,75.2,84,0,17.18,clear sky
549,Santa Lucia,ES,27.9117,-15.5407,61.0,72,20,10.36,few clouds
550,Saint-Pierre,RE,-21.3393,55.4781,78.8,78,40,5.75,light rain
551,Tral,IN,33.9333,75.1,26.53,81,3,4.18,clear sky
552,Komsomolets,KZ,53.7453,62.0708,7.14,88,88,23.62,overcast clouds
553,Vila Do Maio,CV,15.1333,-23.2167,68.0,64,75,23.02,broken clouds
554,Pringsewu,ID,-5.3582,104.9744,73.94,93,91,3.11,overcast clouds
555,Contamana,PE,-7.3333,-75.0167,76.93,92,51,1.57,broken clouds
556,Ialibu,PG,-6.2821,143.9935,66.52,77,97,1.88,overcast clouds
557,Hecun,CN,36.5333,114.1111,34.12,85,20,11.81,few clouds
558,Ilhabela,BR,-23.7781,-45.3581,72.5,76,58,3.02,broken clouds
559,Freeport,US,40.6576,-73.5832,41.0,42,1,9.22,clear sky
560,Kintampo,GH,8.0563,-1.7306,79.99,50,68,5.5,broken clouds
561,Panguiranan,PH,12.0699,123.3185,79.57,83,61,13.69,broken clouds
562,Praxedis Guerrero,MX,31.3667,-106.0167,63.0,12,1,5.61,clear sky
563,Wakkanai,JP,45.4094,141.6739,14.0,85,75,12.66,light snow
564,Vila Franca Do Campo,PT,37.7167,-25.4333,60.01,94,75,19.57,broken clouds
565,Tygda,RU,53.1167,126.3333,-19.48,84,0,4.41,clear sky
566,Bagdarin,RU,54.4333,113.6,-15.7,80,37,2.51,scattered clouds
567,Stephenville,US,32.2207,-98.2023,59.0,41,1,14.97,clear sky
568,De Aar,ZA,-30.6497,24.0123,74.84,52,8,11.95,clear sky
569,Trinidad,BO,-14.8333,-64.9,86.0,62,75,3.44,broken clouds
570,Atagay,RU,55.1033,99.3875,16.05,92,100,5.23,overcast clouds
571,Meiganga,CM,6.5167,14.3,66.27,27,12,5.35,few clouds
572,Bolobo,CD,-2.1667,16.2333,75.16,81,83,1.48,broken clouds
573,Lorengau,PG,-2.0226,147.2712,85.32,68,98,5.12,overcast clouds
574,Kuryk,KZ,43.2,51.65,38.28,74,35,10.22,scattered clouds
575,Acarau,BR,-2.8856,-40.12,78.57,82,50,11.99,scattered clouds
576,Verkhnevilyuysk,RU,63.4453,120.3167,-32.78,83,10,3.24,clear sky
577,Thunder Bay,CA,48.4001,-89.3168,-4.0,54,75,12.66,snow
578,Mangai,CD,-4.05,19.5333,72.12,90,80,1.3,broken clouds
579,Huaraz,PE,-9.5333,-77.5333,54.37,65,99,3.18,moderate rain
580,Katherine,AU,-14.4667,132.2667,77.0,88,75,3.44,light rain
581,Yzeure,FR,46.5644,3.355,46.99,100,90,5.75,overcast clouds
582,Kota Kinabalu,MY,5.9749,116.0724,77.0,88,20,5.75,few clouds
583,Lebu,CL,-37.6167,-73.65,59.18,91,64,2.17,broken clouds
584,Ayagoz,KZ,47.9714,80.4392,32.49,89,90,21.63,light snow
585,Iquitos,PE,-3.7481,-73.2472,78.8,83,40,3.04,scattered clouds
586,Salinopolis,BR,-0.6136,-47.3561,79.0,88,58,9.78,broken clouds
587,Mogadishu,SO,2.0371,45.3438,75.67,83,3,17.09,clear sky
588,Kandrian,PG,-6.2167,149.55,86.85,66,39,9.28,scattered clouds
589,Nouakchott,MR,18.0858,-15.9785,60.8,41,75,9.22,broken clouds
590,London,GB,51.5085,-0.1257,41.0,93,90,11.5,light rain
591,Gazanjyk,TM,39.2446,55.5154,46.22,85,100,9.26,overcast clouds
592,Ozinki,RU,51.1786,49.6769,8.92,94,98,10.36,overcast clouds
593,Pangody,RU,65.85,74.4859,-18.33,87,82,15.7,broken clouds
594,Acapulco,MX,16.8634,-99.8901,84.2,61,1,9.22,clear sky
595,Qandala,SO,11.472,49.8728,74.35,78,19,2.37,few clouds
596,Bayir,TR,37.2687,28.2167,44.6,93,0,3.44,mist
597,Taunggyi,MM,20.7833,97.0333,54.68,72,99,1.16,overcast clouds
598,Port Huron,US,42.9709,-82.4249,19.4,68,90,12.66,overcast clouds
599,Morant Bay,JM,17.8815,-76.4093,82.4,69,20,20.71,few clouds
600,Inirida,CO,3.8653,-67.9239,76.08,95,100,2.1,overcast clouds
601,Madera,US,37.1666,-119.8343,64.4,45,1,2.75,clear sky
602,Losheim,DE,49.5167,6.75,44.01,98,100,3.0,overcast clouds
603,Benguela,AO,-12.5763,13.4055,72.9,83,76,4.63,broken clouds
604,Yulara,AU,-25.2406,130.9889,78.8,29,1,18.41,clear sky
605,Riyadh,SA,24.6877,46.7219,57.2,72,0,8.05,clear sky
606,Mandalgovi,MN,45.7625,106.2708,4.73,86,0,7.85,clear sky
607,Mayo,US,38.8876,-76.5119,44.01,61,1,3.44,clear sky
608,Bathsheba,BB,13.2167,-59.5167,77.0,73,20,17.27,few clouds
609,Mumbwa,ZM,-14.9783,27.0619,66.47,95,100,3.62,overcast clouds
610,Kushiro,JP,42.975,144.3747,23.0,86,75,8.05,light snow
611,Ketchikan,US,55.3422,-131.6461,37.4,87,40,10.36,scattered clouds
612,Bonfim,BR,3.0833,-59.95,82.81,57,98,8.3,overcast clouds
613,Waipawa,NZ,-41.4122,175.5153,72.0,67,98,10.36,overcast clouds
614,Iskateley,RU,67.6803,53.1512,-26.86,85,95,12.5,overcast clouds
615,Lazaro Cardenas,MX,17.9583,-102.2,79.16,64,0,5.19,clear sky
616,Dir,PK,35.2058,71.8756,43.79,45,0,8.77,clear sky
617,Corumba,BR,-19.0092,-57.6533,75.47,57,6,3.74,clear sky
618,Gushikawa,JP,26.3544,127.8686,68.0,77,40,11.5,scattered clouds
619,Northam,GB,51.0333,-4.2167,39.0,91,26,5.01,scattered clouds
620,Shimoda,JP,34.6667,138.95,50.0,76,20,4.61,few clouds
621,Beringovskiy,RU,63.05,179.3167,-6.3,89,65,10.94,broken clouds
622,Kawalu,ID,-7.3817,108.2082,73.98,85,97,4.14,overcast clouds
623,Antofagasta,CL,-23.65,-70.4,68.0,73,20,12.66,few clouds
624,Opuwo,NA,-18.0607,13.84,73.65,41,97,4.18,overcast clouds
625,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,74.61,79,99,2.46,overcast clouds
626,Svetlogorsk,BY,52.6333,29.7333,0.81,93,11,5.5,few clouds
627,Padang,ID,-0.9492,100.3543,71.6,88,20,1.14,few clouds
628,Cherskiy,RU,68.75,161.3,-5.51,80,0,4.85,clear sky
629,Nanortalik,GL,60.1432,-45.2371,23.5,83,24,9.86,few clouds
630,Sahuaripa,MX,29.05,-109.2333,76.87,19,1,3.89,clear sky
631,Sao Pedro Do Sul,BR,-29.6206,-54.1789,71.6,78,0,1.14,clear sky
632,Silvassa,IN,20.2667,73.0167,66.07,33,0,5.48,clear sky
633,La Lima,HN,15.4333,-87.9167,89.6,62,1,11.5,clear sky
634,Popondetta,PG,-8.7537,148.2534,89.33,58,73,2.28,broken clouds
635,Puerto Leguizamo,CO,-0.1934,-74.7819,75.24,92,91,2.04,heavy intensity rain
636,Rudnogorsk,RU,57.2639,103.7519,10.42,96,100,7.05,light snow
637,Rundu,NA,-17.9333,19.7667,69.87,88,99,1.48,light rain
638,Bodden Town,KY,19.2833,-81.25,82.4,74,20,11.5,few clouds
639,Veshenskaya,RU,49.6303,41.7334,16.52,84,100,15.37,overcast clouds
640,Baykit,RU,61.67,96.37,19.69,94,100,6.2,light snow
641,Carlsbad,US,33.1581,-117.3506,72.0,52,1,8.05,clear sky
642,Chabahar,IR,25.2919,60.643,65.7,57,0,4.43,clear sky
643,Tulsipur,NP,28.131,82.2973,48.96,54,0,4.85,clear sky
644,Lae,PG,-6.7221,146.9847,82.4,74,40,5.75,scattered clouds
645,Puri,IN,19.8,85.85,62.6,88,0,3.44,mist
646,Malakal,SS,9.5334,31.6605,65.95,25,12,8.7,few clouds
647,Waingapu,ID,-9.6567,120.2641,81.32,74,48,6.96,scattered clouds
648,Camocim,BR,-2.9022,-40.8411,79.88,78,47,14.92,scattered clouds
649,Labytnangi,RU,66.6572,66.4183,-26.41,80,80,16.53,broken clouds
650,Ust-Kan,RU,50.9276,84.761,16.09,91,9,7.05,clear sky
651,Atambua,ID,-9.1061,124.8925,78.58,83,87,3.69,overcast clouds
652,Honiara,SB,-9.4333,159.95,78.66,86,100,10.29,moderate rain
653,Keller,US,32.9346,-97.2517,54.0,58,1,16.11,clear sky
654,Flinders,AU,-34.5833,150.8552,78.01,70,1,1.99,clear sky
655,Nemuro,JP,43.3236,145.575,23.0,86,75,9.22,light snow
656,Kibara,TZ,-2.15,33.45,69.8,83,75,6.78,broken clouds
657,Pleszew,PL,51.8964,17.7855,24.01,60,97,3.0,overcast clouds
658,Ulladulla,AU,-35.35,150.4667,75.99,60,29,5.75,scattered clouds
659,Forbes,AU,-33.3833,148.0167,75.0,51,69,8.01,broken clouds
660,Requena,ES,39.4883,-1.1004,55.4,67,20,8.05,few clouds
661,Saint-Francois,FR,46.4154,3.9054,46.99,100,90,5.75,overcast clouds
662,Kanpur,IN,26.4667,80.35,51.8,87,0,5.59,mist
663,San-Pedro,CI,4.7485,-6.6363,78.91,90,33,8.28,scattered clouds
664,Vestmanna,FO,62.1564,-7.1664,35.6,60,40,19.57,scattered clouds
665,Cabra,ES,37.4725,-4.4421,48.0,82,82,1.99,broken clouds
666,Takoradi,GH,4.8845,-1.7554,79.63,88,1,8.88,clear sky
667,Paradise,US,36.0972,-115.1467,66.2,16,1,2.35,clear sky
668,Ponda,IN,15.4,74.0167,73.4,56,39,2.3,scattered clouds
669,Havoysund,NO,70.9963,24.6622,27.43,94,100,22.26,snow
670,Skibotn,NO,69.3913,20.2679,26.6,93,75,12.66,light snow
671,Grindavik,IS,63.8424,-22.4338,33.8,64,0,23.02,clear sky
672,Luchenza,MW,-16.0069,35.3095,69.12,94,100,1.07,overcast clouds
673,Goderich,CA,43.7501,-81.7165,21.2,63,100,13.8,overcast clouds
674,Kasur,PK,31.1156,74.4467,51.8,76,0,3.44,smoke
675,Nishihara,JP,26.1842,127.7558,68.0,77,40,11.5,scattered clouds
676,Ewa Beach,US,21.3156,-158.0072,78.8,44,1,12.66,clear sky
677,Berdigestyakh,RU,62.0989,126.6992,-37.55,81,51,3.94,broken clouds
678,Anloga,GH,5.7947,0.8973,81.68,85,29,17.54,scattered clouds
679,Fortuna,US,40.5982,-124.1573,53.01,87,1,13.8,clear sky
680,Kenmare,IE,51.8833,-9.5833,36.57,89,83,4.21,broken clouds
681,Chicama,PE,-7.8447,-79.1469,69.8,88,75,11.5,fog
682,Kuminskiy,RU,58.6667,66.5667,32.41,98,100,8.95,light snow
683,Jijiga,ET,9.35,42.8,58.59,61,21,8.93,few clouds
684,Jau,BR,-22.2964,-48.5578,80.6,50,0,2.3,clear sky
685,Isangel,VU,-19.55,169.2667,86.0,74,20,5.75,few clouds
686,Caravelas,BR,-17.7125,-39.2481,77.74,87,100,9.48,overcast clouds
687,Vargashi,RU,55.3556,65.8467,20.5,97,100,23.38,light snow
688,Idaho Falls,US,43.4666,-112.0341,35.6,60,1,19.57,clear sky
689,Bajram Curri,AL,42.3554,20.0784,46.4,87,0,2.3,clear sky
690,Palu,ID,-0.8917,119.8707,81.45,66,100,1.77,overcast clouds
691,Jumla,NP,29.2747,82.1838,26.2,70,0,7.31,clear sky
692,Cockburn Town,TC,21.4612,-71.1419,77.0,78,40,17.27,scattered clouds
693,Harda,IN,22.3333,77.1,51.21,45,0,7.25,clear sky
694,Taksimo,RU,56.3444,114.8794,-16.22,77,77,0.38,broken clouds
695,Bafoulabe,ML,13.8065,-10.8321,77.65,18,88,8.05,overcast clouds
696,Yerbogachen,RU,61.2767,108.0108,-5.85,91,99,6.08,overcast clouds
697,San Jeronimo,PE,-11.9472,-75.2829,53.53,70,96,3.91,overcast clouds
698,Ornskoldsvik,SE,63.2909,18.7153,15.8,86,0,9.22,clear sky
699,Minsk,BY,53.9,27.5667,-4.0,92,0,4.47,clear sky
700,Sisian,AM,39.5256,46.0251,32.0,86,20,4.61,few clouds
